,population,gdp,co2,co2_growth_prct,co2_per_capita,co2_per_gdp,co2_per_unit_energy,gdp_per_capita
2149,20072232.0,65379098624.0,30.943,-9.106,1.542,0.473,0.226,3257.1912592480994
2150,19205178.0,63295275008.0,28.603,-7.562,1.489,0.452,0.234,3295.740086762018
2151,18964252.0,59731472384.0,26.936,-5.828,1.42,0.451,0.227,3149.6877590531913
2152,18983370.0,59296817152.0,28.444,5.596,1.498,0.48,0.238,3123.619101982419
2153,19333464.0,60171976704.0,32.425,13.996,1.677,0.539,0.232,3112.3225876128563
2154,20098252.0,62427095040.0,28.677,-11.558,1.427,0.459,0.232,3106.0957460380137
2155,20772602.0,55872249856.0,26.313,-8.245,1.267,0.471,0.228,2689.7087738936125
2156,23083086.0,859487535104.0,270.148,6.987,11.703,0.314,0.209,37234.51600466246
2157,23143076.0,888546852864.0,276.283,2.271,11.938,0.311,0.214,38393.63673454644
2158,23234064.0,908290359296.0,272.739,-1.283,11.739,0.3,0.213,39093.047143883225
2159,23330332.0,930852306944.0,273.873,0.416,11.739,0.294,0.21,39898.802423557456
2160,23422504.0,974779252736.0,276.371,0.912,11.799,0.284,0.207,41617.209361390225
2161,23512136.0,989069508608.0,275.868,-0.182,11.733,0.279,0.207,42066.34006404182
2162,23594476.0,1010482872320.0,279.731,1.4,11.856,0.277,0.209,42827.09530485017
2163,23665028.0,1043939917824.0,285.247,1.972,12.054,0.273,0.213,44113.19174538902
2164,23726186.0,1073034559488.0,283.416,-0.642,11.945,0.264,0.209,45225.75012637935
2165,23777742.0,1105912397824.0,273.954,-3.339,11.521,0.248,0.206,46510.40447087028
2166,23821468.0,1143369498624.0,271.789,-0.79,11.409,0.238,0.21,47997.4407380771
2167,7621785.0,22275913728.0,2.536,3.782,0.333,0.114,0.044,2922.6636185617936
2168,7784820.0,23719352320.0,2.341,-7.715,0.301,0.099,0.041,3046.8722873489687
2169,7956383.0,25498306560.0,2.933,25.32,0.369,0.115,0.049,3204.761077992349
2170,8136612.0,27385180160.0,2.907,-0.904,0.357,0.106,0.047,3365.6735948574174
2171,8326354.0,29219995648.0,4.6,58.249,0.552,0.157,0.073,3509.3386190402184
2172,8524066.0,30973186048.0,5.302,15.264,0.622,0.171,0.084,3633.616404190207
2173,8725326.0,33110335488.0,5.693,7.359,0.652,0.172,0.087,3794.7390719842447
2174,8925529.0,35461181440.0,6.858,20.475,0.768,0.193,0.103,3973.0061310651727
2175,9128131.0,38156222464.0,8.06,17.533,0.883,0.211,0.114,4180.069552463697
2176,9337008.0,40979787776.0,8.857,9.879,0.949,0.216,0.118,4388.963549779544
2177,9543211.0,42778796032.0,9.299,4.992,0.974,0.217,0.125,4482.641747311256
2178,45110532.0,93371211776.0,6.923,20.041,0.153,0.074,0.181,2069.831758490456
2179,46416032.0,103624507392.0,7.524,8.68,0.162,0.073,0.193,2232.5154246705106
2180,47786136.0,108951846912.0,8.785,16.761,0.184,0.081,0.188,2279.9886333559175
2181,49253648.0,116340973568.0,9.687,10.268,0.197,0.083,0.198,2362.0783087579625
2182,50814552.0,124173041664.0,9.198,-5.044,0.181,0.074,0.18,2443.6512136129822
2183,52542824.0,131823353856.0,9.723,5.707,0.185,0.074,0.185,2508.8745488061318
2184,54401804.0,140875644928.0,10.214,5.042,0.188,0.073,0.177,2589.5399521677627
2185,56267040.0,150417145856.0,11.234,9.991,0.2,0.075,0.214,2673.272769564562
2186,58090444.0,160884703232.0,11.838,5.376,0.204,0.074,0.21,2769.5554062558035
2187,59872584.0,172128927744.0,13.743,16.096,0.23,0.08,0.24,2874.920643879342
2188,61704520.0,180418658304.0,14.169,3.095,0.23,0.079,0.251,2923.913163962705
2189,68270488.0,870109282304.0,241.019,5.324,3.53,0.277,0.204,12745.028017142635
2190,68712848.0,873642786816.0,244.878,1.601,3.564,0.28,0.202,12714.402215085016
2191,69157024.0,936920875008.0,262.348,7.134,3.794,0.28,0.203,13547.732693182403
2192,69578600.0,962095808512.0,263.754,0.536,3.791,0.274,0.201,13827.46718835964
2193,69960944.0,971562811392.0,272.488,3.311,3.895,0.28,0.201,13887.217007706471
2194,70294408.0,1002011623424.0,277.099,1.692,3.942,0.277,0.201,14254.499780750697
2195,70607032.0,1036430737408.0,284.045,2.507,4.023,0.274,0.202,14678.859995248065
2196,70898208.0,1079732797440.0,283.348,-0.246,3.997,0.262,0.198,15229.338341527617
2197,71127808.0,1125329928192.0,288.346,1.764,4.054,0.256,0.195,15821.237288684617
2198,71307768.0,1149130637312.0,281.87,-2.246,3.953,0.245,0.19,16115.083525149743
2199,71475664.0,1078332620800.0,271.852,-3.554,3.803,0.252,0.198,15086.71008358873
2200,6571862.0,7846071296.0,2.596,-5.295,0.395,0.331,0.226,1193.8886263892941
2201,6748675.0,8309243904.0,2.504,-3.536,0.371,0.301,0.236,1231.2407848948126
2202,6926634.0,8791743488.0,2.216,-11.514,0.32,0.252,0.235,1269.2663547691418
2203,7106238.0,9242968064.0,1.643,-25.865,0.231,0.178,0.171,1300.6837181642381
2204,7288381.0,9806233600.0,1.542,-6.128,0.212,0.157,0.185,1345.4611662041268
2205,7473232.0,10346240000.0,1.863,20.847,0.249,0.18,0.287,1384.4398246969986
2206,7661361.0,10960546816.0,2.312,24.077,0.302,0.211,0.266,1430.6265970236882
2207,7852799.0,11420229632.0,1.991,-13.866,0.254,0.174,0.236,1454.2877809555548
2208,8046680.0,11989462016.0,2.165,8.728,0.269,0.181,0.215,1489.988668121511
2209,8243093.0,12579682304.0,2.415,11.537,0.293,0.192,0.225,1526.0876353087367
2210,8442583.0,12720130048.0,2.381,-1.399,0.282,0.187,0.245,1506.6633100320128
2211,107401.0,,0.117,-11.111,1.092,,0.219,
2212,107625.0,,0.103,-12.5,0.953,,0.203,
2213,107517.0,,0.106,3.571,0.988,,0.206,
2214,107105.0,,0.114,6.897,1.06,,0.225,
2215,106639.0,,0.114,0.0,1.065,,0.207,
2216,106140.0,,0.117,3.226,1.105,,0.204,
2217,105721.0,,0.125,6.25,1.178,,0.205,
2218,105430.0,,0.136,8.824,1.286,,0.188,
2219,105167.0,,0.136,0.0,1.289,,0.216,
2220,104965.0,,0.161,18.919,1.536,,0.224,
2221,105265.0,,0.183,13.636,1.74,,0.266,
2222,1410297.0,41285435392.0,47.112,6.007,33.406,1.141,0.202,29274.28434719779
2223,1420021.0,40819359744.0,47.067,-0.094,33.146,1.153,0.204,28745.60287770392
2224,1430379.0,42669297664.0,46.176,-1.894,32.282,1.082,0.204,29830.763499743774
2225,1440731.0,44309504000.0,45.824,-0.763,31.806,1.034,0.2,30754.876517545606
2226,1450663.0,45781909504.0,46.892,2.331,32.324,1.024,0.205,31559.30047433484
2227,1460180.0,45435797504.0,45.56,-2.841,31.201,1.003,0.206,31116.572959498146
2228,1469334.0,42362515456.0,39.893,-12.438,27.15,0.942,0.204,28831.099978629773
2229,1478616.0,40368513024.0,40.318,1.065,27.267,0.999,0.195,27301.552954925417
2230,1504707.0,40016904192.0,40.328,0.025,26.801,1.008,0.208,26594.482641471062
2231,1519960.0,40060923904.0,40.783,1.128,26.832,1.018,0.209,26356.56458327851
2232,1518142.0,36985044992.0,35.03,-14.107,23.074,0.947,0.207,24362.045837609392
2233,10895063.0,112484990976.0,28.138,10.684,2.583,0.25,0.317,10324.400233022976
2234,11032529.0,110760050688.0,26.436,-6.047,2.396,0.239,0.312,10039.407164757962
2235,11174384.0,115430793216.0,28.456,7.639,2.547,0.247,0.306,10329.946887094626
2236,11300284.0,118235774976.0,28.333,-0.432,2.507,0.24,0.287,10463.079952326862
2237,11428953.0,121889251328.0,29.692,4.797,2.598,0.244,0.273,10664.953415067854
2238,11557779.0,123069145088.0,31.418,5.813,2.718,0.255,0.28,10648.165628361643
2239,11685666.0,124443820032.0,30.592,-2.63,2.618,0.246,0.273,10649.270656203935
2240,11811441.0,127228887040.0,31.272,2.222,2.648,0.246,0.264,10771.665120284646
2241,11933040.0,130568642560.0,31.134,-0.44,2.609,0.238,0.256,10941.775319616794
2242,12049319.0,132642062336.0,30.353,-2.507,2.519,0.229,0.249,11008.262154566577
2243,12161720.0,120945696768.0,28.493,-6.128,2.343,0.236,0.252,9944.785504681904
2244,73195352.0,1240496865280.0,316.193,-0.069,4.32,0.255,0.252,16947.754623544948
2245,74173856.0,1364782743552.0,342.057,8.18,4.612,0.251,0.256,18399.781501881203
2246,75277440.0,1430131965952.0,356.107,4.107,4.731,0.249,0.251,18998.148262640174
2247,76576120.0,1551491661824.0,347.332,-2.464,4.536,0.224,0.246,20260.776621014487
2248,78112064.0,1628131950592.0,364.028,4.807,4.66,0.224,0.25,20843.540257648292
2249,79646176.0,1727192891392.0,384.93,5.742,4.833,0.223,0.242,21685.82320125451
2250,81019400.0,1784590368768.0,405.95,5.461,5.011,0.227,0.243,22026.704329679065
2251,82089824.0,1918472159232.0,430.901,6.146,5.249,0.225,0.241,23370.40166186737
2252,82809304.0,1975637639168.0,422.059,-2.052,5.097,0.214,0.236,23857.677141785905
2253,83481688.0,1991116587008.0,402.692,-4.589,4.824,0.202,0.218,23850.938268138518
2254,84135432.0,2029749403648.0,412.927,2.542,4.908,0.203,0.227,24124.787326794733
2255,5267975.0,71115153408.0,59.184,12.812,11.235,0.832,0.24,13499.523708445846
2256,5360813.0,82520293376.0,65.155,10.089,12.154,0.79,0.244,15393.24228918263
2257,5458688.0,87581261824.0,66.939,2.737,12.263,0.764,0.212,16044.37949631853
2258,5560099.0,87286120448.0,64.34,-3.883,11.572,0.737,0.24,15698.663000065286
2259,5663159.0,90639646720.0,62.799,-2.394,11.089,0.693,0.221,16005.138955130873
2260,5766427.0,93346144256.0,64.323,2.426,11.155,0.689,0.199,16187.865424464751
2261,5868568.0,92434153472.0,64.45,0.198,10.982,0.697,0.185,15750.716950370175
2262,5968388.0,96785031168.0,64.36,-0.14,10.783,0.665,0.198,16216.276684424673
2263,6065072.0,97638670336.0,63.76,-0.932,10.513,0.653,0.174,16098.517929548074
2264,6158424.0,94329708544.0,65.325,2.454,10.607,0.693,0.187,15317.183185828062
2265,6250442.0,91559231488.0,67.697,3.632,10.831,0.739,0.154,14648.441100325384
2266,29751.0,,0.282,2.667,9.483,,0.369,
2267,30840.0,,0.282,0.0,9.148,,0.369,
2268,32105.0,,0.282,0.0,8.788,,0.369,
2269,33620.0,,0.286,1.299,8.501,,0.371,
2270,35014.0,,0.308,7.692,8.79,,0.372,
2271,36556.0,,0.311,1.19,8.52,,0.365,
2272,38267.0,,0.33,5.882,8.617,,0.374,
2273,39865.0,,0.352,6.667,8.823,,0.368,
2274,41516.0,,0.363,3.125,8.737,,0.379,
2275,43104.0,,0.363,0.0,8.415,,0.367,
2276,44297.0,,0.359,-1.01,8.106,,0.432,
2277,10570.0,,0.011,0.0,1.04,,,
2278,10719.0,,0.011,0.0,1.025,,,
2279,10876.0,,0.011,0.0,1.011,,,
2280,10942.0,,0.011,0.0,1.005,,,
2281,10922.0,,0.011,0.0,1.006,,,
2282,10896.0,,0.011,0.0,1.009,,,
2283,10876.0,,0.011,0.0,1.011,,,
2284,10850.0,,0.011,0.0,1.013,,,
2285,10883.0,,0.011,0.0,1.01,,,
2286,10983.0,,0.011,0.0,1.001,,,
2287,11090.0,,0.011,0.0,0.991,,,
2288,32341724.0,59228536832.0,3.57,18.995,0.11,0.06,0.183,1831.3351765663451
2289,33295738.0,62855839744.0,3.824,7.128,0.115,0.061,0.187,1887.8043713582802
2290,34273296.0,64322273280.0,3.627,-5.154,0.106,0.056,0.183,1876.7460614234476
2291,35273568.0,66855288832.0,3.755,3.516,0.106,0.056,0.163,1895.3367244277642
2292,36336544.0,70696116224.0,4.09,8.926,0.113,0.058,0.154,1945.5927405754383
2293,37477356.0,76356050944.0,4.526,10.659,0.121,0.059,0.171,2037.3916170607126
2294,38748308.0,76477464576.0,4.795,5.963,0.124,0.063,0.162,1973.6981696336263
2295,40127096.0,81700872192.0,5.388,12.354,0.134,0.066,0.167,2036.052451739842
2296,41515400.0,86196043776.0,5.523,2.508,0.133,0.064,0.158,2076.2426419111944
2297,42949076.0,92903833600.0,5.732,3.783,0.133,0.062,0.164,2163.1160027750075
2298,44404608.0,91695153152.0,5.538,-3.376,0.125,0.06,0.163,2064.9918394054957
2299,45683024.0,439429791744.0,294.366,6.042,6.444,0.67,0.206,9619.104719162198
2300,45516136.0,471221174272.0,308.376,4.76,6.775,0.654,0.209,10352.83782155849
2301,45406228.0,472276729856.0,304.424,-1.282,6.704,0.645,0.211,10401.144306811831
2302,45307104.0,472286167040.0,297.479,-2.281,6.566,0.63,0.217,10424.10848064798
2303,45148072.0,441233309696.0,257.639,-13.393,5.707,0.584,0.213,9773.02662439273
2304,44982568.0,398045413376.0,223.788,-13.139,4.975,0.562,0.223,8848.881490625436
2305,44833568.0,407666196480.0,233.961,4.546,5.218,0.574,0.223,9092.878721586469
2306,44657260.0,417287110656.0,223.081,-4.65,4.995,0.535,0.229,9344.216610154765
2307,44446952.0,431842099200.0,231.664,3.847,5.212,0.536,0.229,9715.89906097498
2308,44211100.0,445656694784.0,221.943,-4.196,5.02,0.498,0.232,10080.199198481829
2309,43909664.0,428931219456.0,206.824,-6.812,4.71,0.482,0.225,9768.492408778167
2310,8481775.0,490048913408.0,184.842,10.017,21.793,0.377,0.19,57776.693369960885
2311,8575210.0,551070269440.0,197.573,6.887,23.04,0.359,0.194,64263.18066146485
2312,8664976.0,577394900992.0,207.392,4.97,23.935,0.359,0.193,66635.48762189301
2313,8751853.0,606587977728.0,213.335,2.866,24.376,0.352,0.188,69309.66250552883
2314,8835957.0,631858462720.0,209.983,-1.571,23.765,0.332,0.186,71509.90693141671
2315,8916909.0,674742730752.0,225.684,7.477,25.31,0.334,0.184,75670.02542607534
2316,8994266.0,712265105408.0,226.605,0.408,25.194,0.318,0.178,79191.02074677356
2317,9068297.0,717500186624.0,212.49,-6.229,23.432,0.296,0.175,79121.8226116767
2318,9140172.0,726928195584.0,209.279,-1.512,22.897,0.288,0.182,79531.12869035725
2319,9211660.0,734982504448.0,219.557,4.911,23.835,0.299,0.18,79788.27968552899
2320,9287286.0,698549469184.0,216.768,-1.27,23.34,0.31,0.18,75215.6732530903
2321,62760048.0,2190919860224.0,511.905,3.602,8.157,0.234,0.206,34909.467568029904
2322,63286360.0,2223011266560.0,469.713,-8.242,7.422,0.211,0.201,35126.230463562766
2323,63808728.0,2255210414080.0,487.477,3.782,7.64,0.216,0.205,35343.29056175512
2324,64302296.0,2296252465152.0,477.611,-2.024,7.428,0.208,0.201,35710.27176311092
2325,64773504.0,2369725399040.0,438.807,-8.125,6.774,0.185,0.195,36584.795521329215
2326,65224368.0,2426435796992.0,422.461,-3.725,6.477,0.174,0.185,37201.36923353554
2327,65655204.0,2478973124608.0,399.43,-5.452,6.084,0.161,0.178,37757.450644856726
2328,66064808.0,2539548573696.0,387.367,-3.02,5.863,0.153,0.172,38440.26268412072
2329,66432996.0,2582848208896.0,379.73,-1.972,5.716,0.147,0.169,38878.99634838085
2330,66778660.0,2624285048832.0,364.753,-3.944,5.462,0.139,0.166,39298.25858787823
2331,67059472.0,2334803886080.0,326.263,-10.552,4.865,0.14,0.166,34816.914247102926
2332,311182848.0,15239587299328.0,5679.715,3.631,18.252,0.373,0.219,48973.09539158148
2333,313876608.0,15477885632512.0,5546.116,-2.352,17.67,0.358,0.216,49312.00745138676
2334,316651328.0,15830887694336.0,5344.086,-3.643,16.877,0.338,0.213,49994.69856742871
2335,319375168.0,16122472562688.0,5480.157,2.546,17.159,0.34,0.213,50481.296538020135
2336,322033952.0,16491318607872.0,5528.681,0.885,17.168,0.335,0.213,51209.875559555905
2337,324607776.0,16937634496512.0,5376.473,-2.753,16.563,0.317,0.209,52178.770038189105
2338,327210208.0,17220065296384.0,5252.932,-2.298,16.054,0.305,0.204,52626.9195623139
2339,329791232.0,17606123716608.0,5212.162,-0.776,15.804,0.296,0.202,53385.663438766016
2340,332140032.0,18124692783104.0,5377.797,3.178,16.191,0.297,0.201,54569.43167604681
2341,334319680.0,18540551733248.0,5262.145,-2.151,15.74,0.284,0.198,55457.55407892231
2342,335942016.0,18027359764480.0,4714.628,-10.405,14.034,0.262,0.191,53662.11699009391
2343,3352653.0,54642868224.0,6.298,-20.748,1.879,0.115,0.103,16298.396590401691
2344,3361631.0,57427771392.0,7.653,21.51,2.276,0.133,0.127,17083.30610706529
2345,3371134.0,59459567616.0,8.592,12.272,2.549,0.144,0.143,17637.85349855568
2346,3381187.0,62217302016.0,7.492,-12.796,2.216,0.12,0.119,18401.023668906808
2347,3391660.0,64232517632.0,6.684,-10.785,1.971,0.104,0.103,18938.37166225388
2348,3402820.0,64470831104.0,6.742,0.863,1.981,0.105,0.101,18946.29486837388
2349,3413768.0,65560387584.0,6.521,-3.275,1.91,0.099,0.096,19204.69920158605
2350,3422205.0,66627710976.0,6.163,-5.5,1.801,0.092,0.094,19469.234302445355
2351,3427044.0,66946183168.0,6.571,6.627,1.917,0.098,0.098,19534.67278739345
2352,3428412.0,67180494848.0,6.49,-1.233,1.893,0.097,0.095,19595.22217516448
2353,3429087.0,63072415744.0,6.477,-0.197,1.889,0.103,0.107,18393.35535785473
2354,28614234.0,195160162304.0,107.666,-1.43,3.763,0.552,0.205,6820.387444374713
2355,29057456.0,208063381504.0,116.756,8.443,4.018,0.561,0.212,7160.412855963716
2356,29503058.0,222840045568.0,118.855,1.797,4.029,0.533,0.219,7553.116885985175
2357,29963220.0,239100690432.0,112.282,-5.53,3.747,0.47,0.206,7979.806256870924
2358,30446542.0,255536480256.0,107.399,-4.348,3.527,0.42,0.189,8392.955766733707
2359,30949416.0,273983635456.0,103.696,-3.448,3.35,0.378,0.192,8852.626991604624
2360,31453576.0,290236366848.0,110.139,6.214,3.502,0.379,0.211,9227.45212970379
2361,31945680.0,302992228352.0,108.931,-1.097,3.41,0.36,0.204,9484.60725681845
2362,32449578.0,320808189952.0,102.288,-6.098,3.152,0.319,0.189,9886.359383533432
2363,32976946.0,339998932992.0,108.429,6.004,3.288,0.319,0.2,10310.2007381763
2364,33526662.0,346785284096.0,109.632,1.109,3.27,0.316,0.203,10343.567280751064
2365,245464.0,,0.121,0.0,0.493,,0.178,
2366,251309.0,,0.136,12.121,0.539,,0.173,
2367,257329.0,,0.117,-13.514,0.456,,0.178,
2368,263547.0,,0.11,-6.25,0.417,,0.172,
2369,269942.0,,0.158,43.333,0.584,,0.216,
2370,276450.0,,0.136,-13.953,0.49,,0.197,
2371,283239.0,,0.15,10.811,0.53,,0.217,
2372,290250.0,,0.143,-4.878,0.492,,0.185,
2373,297307.0,,0.18,25.641,0.604,,0.18,
2374,304414.0,,0.165,-8.163,0.542,,0.172,
2375,311694.0,,0.202,22.222,0.647,,0.221,
2376,,,,,,,,
2377,,,,,,,,
2378,,,,,,,,
2379,,,,,,,,
2380,,,,,,,,
2381,,,,,,,,
2382,,,,,,,,
2383,,,,,,,,
2384,,,,,,,,
2385,,,,,,,,
2386,,,,,,,,
2387,28715026.0,477591732224.0,189.317,24.675,6.593,0.396,0.198,16632.119094163452
2388,29096158.0,502688645120.0,168.413,-11.042,5.788,0.335,0.167,17276.804900495797
2389,29470428.0,530969919488.0,175.72,4.338,5.963,0.331,0.167,18017.041336759685
2390,29838022.0,538100826112.0,198.427,12.923,6.65,0.369,0.191,18034.064929370987
2391,30193260.0,517147164672.0,175.961,-11.322,5.828,0.34,0.174,17127.900884899478
2392,30529722.0,484975443968.0,165.853,-5.745,5.433,0.342,0.171,15885.35408111479
2393,30741464.0,402335662080.0,152.385,-8.12,4.957,0.379,0.171,13087.719637555323
2394,30563430.0,339285606400.0,138.227,-9.291,4.523,0.407,0.158,11101.031736293995
2395,29825652.0,272599023616.0,100.734,-27.124,3.377,0.37,0.138,9139.750695676326
2396,28971686.0,197170888704.0,87.612,-13.027,3.024,0.444,0.133,6805.64081441446
2397,28490458.0,138029481984.0,61.956,-29.283,2.175,0.449,0.117,4844.761778978773
2398,87411016.0,413666246656.0,139.564,12.105,1.597,0.337,0.258,4732.426936394379
2399,88349104.0,438354706432.0,152.56,9.312,1.727,0.348,0.255,4961.620283460939
2400,89301328.0,462486175744.0,144.277,-5.429,1.616,0.312,0.231,5178.93950853676
2401,90267736.0,488172617728.0,151.438,4.963,1.678,0.31,0.23,5408.052083282559
2402,91235504.0,519523041280.0,181.843,20.077,1.993,0.35,0.25,5694.307791405416
2403,92191400.0,555822153728.0,215.462,18.488,2.337,0.388,0.261,6029.002203329161
2404,93126528.0,593006624768.0,223.204,3.593,2.397,0.376,0.248,6367.751890932732
2405,94033048.0,634161332224.0,229.643,2.885,2.442,0.362,0.238,6744.026123921879
2406,94914328.0,681501392896.0,257.722,12.228,2.715,0.378,0.238,7180.174029109704
2407,95776712.0,731653144576.0,341.789,32.619,3.569,0.467,0.284,7639.154960508563
2408,96648680.0,752629579776.0,363.343,6.306,3.759,0.483,0.302,7787.272208746152
2409,13167.0,,0.029,0.0,2.226,,,
2410,12926.0,,0.026,-12.5,1.984,,,
2411,12696.0,,0.026,0.0,2.02,,,
2412,12496.0,,0.022,-14.286,1.759,,,
2413,12335.0,,0.022,0.0,1.782,,,
2414,12208.0,,0.022,0.0,1.801,,,
2415,12086.0,,0.026,16.667,2.122,,,
2416,11961.0,,0.026,0.0,2.144,,,
2417,11840.0,,0.026,0.0,2.166,,,
2418,11735.0,,0.026,0.0,2.186,,,
2419,11679.0,,0.026,0.0,2.196,,,
2420,24743944.0,111622922240.0,25.713,-3.971,1.039,0.23,0.258,4511.120872242517
2421,25475608.0,97623318528.0,22.515,-12.437,0.884,0.231,0.269,3832.0309579265
2422,26223390.0,99959447552.0,20.356,-9.591,0.776,0.204,0.28,3811.8430741410625
2423,26984008.0,104781496320.0,27.16,33.428,1.007,0.259,0.265,3883.0961034402303
2424,27753310.0,104583462912.0,26.477,-2.518,0.954,0.253,0.273,3768.3239553047906
2425,28516552.0,75305320448.0,14.084,-46.808,0.494,0.187,0.269,2640.7582672687777
2426,29274010.0,68245442560.0,10.007,-28.943,0.342,0.147,0.239,2331.263894492077
2427,30034386.0,64784035840.0,9.695,-3.125,0.323,0.15,0.25,2156.9955130762455
2428,30790514.0,65271214080.0,11.592,19.571,0.376,0.178,0.322,2119.8481480367623
2429,31546694.0,66185011200.0,11.837,2.115,0.375,0.179,0.254,2098.0014958144266
2430,32284044.0,60559282176.0,10.884,-8.053,0.337,0.18,0.309,1875.8270239007231
2431,13792095.0,43221856256.0,3.12,6.121,0.226,0.072,0.082,3133.813699514106
2432,14265824.0,47143915520.0,3.372,8.078,0.236,0.072,0.079,3304.675251846651
2433,14744662.0,50725916672.0,4.166,23.529,0.283,0.082,0.091,3440.290233306128
2434,15234976.0,53291122688.0,4.416,6.009,0.29,0.083,0.091,3497.9459559371803
2435,15737796.0,55794745344.0,4.877,10.425,0.31,0.087,0.093,3545.270592146448
2436,16248231.0,57423949824.0,5.065,3.864,0.312,0.088,0.1,3534.1662624072737
2437,16767758.0,59592847360.0,5.864,15.781,0.35,0.098,0.123,3554.0140405175216
2438,17298056.0,61680984064.0,6.85,16.812,0.396,0.111,0.124,3565.775487372685
2439,17835898.0,64169816064.0,7.419,8.309,0.416,0.116,0.119,3597.790033560407
2440,18380478.0,65094496256.0,7.751,4.467,0.422,0.119,0.141,3541.5018181790483
2441,18927716.0,63281610752.0,8.144,5.077,0.43,0.129,0.139,3343.3305292619566
2442,12839774.0,17918418944.0,8.754,6.112,0.682,0.489,0.19,1395.5400573249965
2443,13025789.0,19554105344.0,10.363,18.382,0.796,0.53,0.206,1501.1839470146492
2444,13265331.0,22811426816.0,11.254,8.594,0.848,0.493,0.207,1719.627411935669
2445,13555420.0,23261956096.0,11.671,3.711,0.861,0.502,0.211,1716.063102139218
2446,13855758.0,23818844160.0,11.946,2.354,0.862,0.502,0.219,1719.057460443521
2447,14154937.0,24246159360.0,12.255,2.585,0.866,0.505,0.224,1712.9118525924912
2448,14452705.0,24362051584.0,10.533,-14.047,0.729,0.432,0.226,1685.6395798571964
2449,14751101.0,25576013824.0,9.296,-11.751,0.63,0.363,0.205,1733.8376182225313
2450,15052191.0,26786273280.0,10.715,15.265,0.712,0.4,0.207,1779.5597517995884
2451,15354606.0,25146417152.0,9.775,-8.765,0.637,0.389,0.212,1637.7116516047367
2452,15669663.0,23178706944.0,7.85,-19.7,0.501,0.339,0.187,1479.2090260013888
